0.7106617632294944, 0.0735477153555087, 259
0.41163877561535084, 0.13758372620409504, 239
0.04355889682114392, 0.17605210068486513, 300
0.13289960683065513, 0.21333848546996254, 392
0.2455099837222041, 0.5943672674818791, 297
0.8191641042378958, 0.6429253391528068, 1024
0.6604702946104337, 0.818148389875385, 288
0.48096025371518175, 0.822138371575815, 197
0.7097944654606899, 0.5976637086979091, 217
0.764511573728454, 0.7340029350083948, 620
0.519299225023169, 0.7392896024046668, 401
0.7186637098189843, 0.92531495850342, 331
0.9650294479697461, 0.6252970709739348, 356
0.8179791094225294, 0.15034834245878678, 399
0.27116434858912225, 0.7111518854475392, 144
0.4264013392342467, 0.7868611575388051, 548
0.9777199640115611, 0.7104706585744852, 247
0.8129774441990064, 0.4875465621447591, 352
0.4674791658526086, 0.715015224723302, 936
0.1561166249161734, 0.8119796711657864, 328
0.3492840849147389, 0.15744336518960542, 284
0.5731326300683691, 0.048370695013256776, 281
0.2083159193860579, 0.3592038910952515, 353
0.8422558584301459, 0.7315671418478364, 585
0.4502495362375475, 0.2286835391176739, 278
0.00790252339929036, 0.1321157574377, 134
0.7658758675063232, 0.08282096151637217, 235
0.7635563590974528, 0.7898682957727193, 746
0.19576035145258594, 0.6534706431089592, 762
0.5490414087366813, 0.18851702191903924, 376
0.3340864810098539, 0.31495128591460253, 289
0.7877791308936801, 0.9351047384946154, 295
0.9089211664262627, 0.3651739846344814, 289
0.8670938594532341, 0.31110030610167194, 328
0.86508953667818, 0.668559746188151, 875
0.008431630886422231, 0.275840846703264, 166
0.9021700725887015, 0.18591757244125995, 395
0.4998668447117598, 0.6558799151638458, 780
0.17713229786064696, 0.7166411329854773, 1023
0.8146936322018073, 0.7887615980072115, 696
0.984297023586733, 0.35481932811427314, 271
0.06529629583280247, 0.7312372990886232, 63
0.55959149547403, 0.6743524136395256, 185
0.49736222390721596, 0.523134373588931, 88
0.4169006917541722, 0.6959721750446729, 549
0.4445030989579635, 0.08209166392262923, 267
0.675765867011332, 0.02881126521552788, 215
0.3892810905838848, 0.8439278808951347, 118
0.2908984615665773, 0.3621871551863396, 323
0.08924990251973342, 0.7920496062741451, 208
0.6281093257014281, 0.16334323305673573, 352
0.8823907504955982, 0.4878610709100098, 427
0.7228294494132944, 0.22952121768548264, 251
0.6655367832988647, 0.7092514102044929, 203
0.277581694693116, 0.20657273329726775, 385
0.8905021420375819, 0.8498612704538594, 298
0.4512916204755853, 0.6029092419209393, 347
0.13311278209369892, 0.6452410098719051, 358
0.10297062669362443, 0.3285530642260173, 243
0.9471851535638312, 0.5423792042297993, 412
0.20214826901561483, 0.22077455493476925, 372
0.3910854150050558, 0.2675384495296653, 278
0.9494992675980047, 0.7767265761598687, 301
0.5129874963118133, 0.5890238046558366, 339
0.9732084200954716, 0.21606727501229978, 333
0.5030267259302399, 0.04797890554553262, 288
0.7887773781917714, 0.26361823542696466, 315
0.6706699969004462, 0.8931390579048388, 282
0.14316744460424574, 0.3770876585943665, 245
0.17785073803803544, 0.5819978636846806, 274
0.2124433942645614, 0.7838157880743941, 276
0.6862654584635453, 0.1800681451951574, 268
0.2985533007341499, 0.5249005185586182, 21
0.08529653620687391, 0.8487693215450743, 87
0.6163507440683434, 0.016089820367462798, 222
0.6706283172536541, 0.6481964358218569, 224
0.8423200835579007, 0.9023439831063675, 314
0.5875224521504738, 0.5381218319383706, 55
0.7511804633857292, 0.5513890560126727, 252
0.5639413171434414, 0.7865754348124216, 21
0.1270358486978115, 0.7372472907606917, 549
0.5762587774582982, 0.6050488870975546, 105
0.33413699157126, 0.8484045117990048, 18
0.29406881874423696, 0.656361538011448, 1
0.07975123308528685, 0.6703999888345448, 70
0.22587294701065444, 0.512230788183459, 75
0.771711954074687, 0.6788425336993323, 454
0.35634702901630394, 0.7220947990899174, 55
0.13900943135478114, 0.8685901295855802, 82
0.48128367957703805, 0.46393294904295607, 5
0.36465724109751824, 0.7857799133072215, 94
0.3282201655762265, 0.3723939575527564, 1
0.04334799666127347, 0.3242693474872688, 203
0.5737927591247144, 0.4606829751773709, 7
0.09033294763001727, 0.5289910779962984, 2
0.10953708874141985, 0.9501225512406072, 13
0.6394479647680693, 0.7627609126400481, 201
0.24717245022136425, 0.6567428616692752, 238
0.33122128662334277, 0.6161529286883286, 19
0.45142987429452425, 0.8698292175624539, 62
0.10310403273378554, 0.5928268092805976, 36
0.6616470614120183, 0.5182406544303141, 3
0.22593917735899713, 0.4443882882055062, 8
0.3780950756773467, 0.5863729400732507, 12
0.5296136616663041, 0.8665818076204016, 7
0.21441292740646287, 0.8528886169523935, 17
0.2693293275931004, 0.7878901900612483, 16
0.3719227161168514, 0.6610269073197668, 28
0.3936076885591903, 0.9484847972412414, 12
0.052753299379411284, 0.9333394427524005, 11
0.48819780791658707, 0.1892050028785905, 172
0.006379677793530803, 0.8968032747389378, 2
0.15056193919820937, 0.524564160273921, 15
0.5804268818344197, 0.38951166905757756, 1
0.4404783870116345, 0.5482969234261399, 19
0.015958986608694745, 0.8177066076229186, 4
0.23650527461691245, 0.3877038942591909, 1
0.35512715570792536, 0.9024071343510244, 7
